Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,GA Sessions,GA % New Sessions,GA Users,GA New Users,GA Bounce Rate,GA Page Views Per Session,GA Avg Session Duration,GA Goal Conversion Rate All,GA Goal Completions All,GA Goal Value All,GA Page Value,Clicks,Impressions,CTR,Position,Majestic External Backlinks - URL (Exact URL),Majestic Referring Domains - URL (Exact URL),Majestic Trust Flow - URL (Exact URL),Majestic Citation Flow - URL (Exact URL),Ahrefs Backlinks - Exact,Ahrefs RefDomains - Exact,Ahrefs URL Rating - Exact,Ahrefs NoFollow - Exact,Ahrefs DoFollow - Exact,Ahrefs Redirect - Exact,URL Encoded Address,Crawl Timestamp
https://www.domain.com/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,,20,209,,97,623,,78,,20,,0,,10,,42,,,,,,,,,,178407,261,2.645,1,,270,136,0,100,40,29,0,15,10,0,,,,,,0.345,,,,,1.1,3511,86.59,3284,3040,45.8,3.19,00:01:57,117.35,4120,428,0.28,0,16,0,7.88,58,28,22,40,1864,448,47,1416,437,2,,2021-11-12 12:33:12
https://www.domain.com/analysis/,text/html; charset=UTF-8,200,OK,Indexable,,,25,232,,78,487,,0,,13,,0,,6,,10,,,,,,,,,,147793,127,2.416,2,96,142,136,0,100,31,25,0,15,10,0,,,,,,0.592,,,,,1.1,60,33.33,51,20,23.33,2.38,00:03:27,120,72,5,0.14,18,2420,0.007,31.59,1,1,14,28,10,6,15,9,0,0,,2021-11-12 12:33:14
https://www.domain.com/blog/,text/html; charset=UTF-8,200,OK,Indexable,,,24,230,,29,188,,0,,12,,0,,6,,10,,,,,,,,,,278622,825,2.946,2,99,142,136,0,100,89,82,0,15,10,0,,,,,,0.447,,,,,1.1,68,26.47,63,18,32.35,3.44,00:02:26,145.59,99,30,0.65,17,2286,0.007,4.49,2,1,15,33,23,5,15,21,1,0,,2021-11-12 12:33:16
https://www.domain.com/blog/1,text/html; charset=UTF-8,200,OK,Indexable,,,29,273,,138,862,,94,,17,,0,,6,,10,,,,,,,,,,159159,972,5.446,3,2,9,5,0,3.68,44,34,0,19,14,0,,,,,,0.5,,,,,1.1,3,66.67,3,2,0,2,00:03:48,166.67,5,3,1,4,175,0.023,40.5,1,1,8,18,2,2,11,2,0,0,,2021-11-12 12:33:39
https://www.domain.com/blog/2,text/html; charset=UTF-8,200,OK,Indexable,,,52,467,,157,947,,30,,40,,0,,6,,10,,,,,,,,,,171245,1195,5.815,3,6,23,12,0,8.82,55,34,0,20,15,0,,,,,,0.123,,,,,1.1,22,27.27,21,6,0,1.18,00:00:36,122.73,27,22,1.63,4,952,0.004,58,0,0,10,21,2,2,11,1,0,0,,2021-11-12 12:33:39
https://www.domain.com/blog/3,text/html; charset=UTF-8,200,OK,Indexable,,,72,697,,68,469,,0,,60,,0,,6,,10,,,,,,,,,,164290,735,4.477,3,5,16,11,0,8.09,44,34,0,19,14,0,,,,,,0.59,,,,,1.1,30,6.67,27,2,0,1.63,00:00:33,146.67,44,31,1.63,0,255,0,39.73,0,0,9,20,3,2,12,1,0,0,,2021-11-12 12:33:21
https://www.domain.com/blog/4,text/html; charset=UTF-8,200,OK,Indexable,,,48,443,,140,857,,84,,36,,0,,6,,10,,,,,,,,,,160563,912,5.055,3,2,12,5,0,3.68,47,34,0,19,14,0,,,,,,0.165,,,,,1.1,494,93.12,463,460,0.61,1.12,00:00:21,112.75,557,496,1.56,544,65446,0.008,18.37,20,17,8,23,19,14,17,15,4,0,,2021-11-12 12:33:29
https://www.domain.com/blog/5,text/html; charset=UTF-8,200,OK,Indexable,,,55,469,,155,966,,50,,43,,0,,6,,10,,,,,,,,,,148447,591,4.4,3,2,13,5,0,3.68,42,31,0,19,14,0,,,,,,0.493,,,,,1.1,1,100,1,1,0,1,00:00:00,100,1,1,2,1,1343,0.001,80.2,0,0,8,18,1,1,10,1,0,0,,2021-11-12 12:33:31
https://www.domain.com/blog/6,text/html; charset=UTF-8,200,OK,Indexable,,,51,497,,151,905,,47,,39,,0,,6,,10,,,,,,,,,,173978,946,4.859,3,2,18,5,0,3.68,60,37,0,19,14,0,,,,,,0.371,,,,,1.1,3,100,3,3,0,1.67,00:00:36,200,6,3,1.25,6,3930,0.002,48.27,10,9,8,22,14,12,16,10,4,0,,2021-11-12 12:33:33
https://www.domain.com/blog/7,text/html; charset=UTF-8,200,OK,Indexable,,,57,503,,156,944,,36,,45,,0,,6,,10,,,,,,,,,,155649,640,4.217,3,2,9,5,0,3.68,40,32,0,19,14,0,,,,,,0.259,,,,,1.1,3,100,3,3,0,2.67,00:00:18,200,6,3,0.43,1,507,0.002,55.67,0,0,8,18,1,1,10,1,0,0,,2021-11-12 12:33:36
https://www.domain.com/blog/8,text/html; charset=UTF-8,200,OK,Indexable,,,54,497,,136,825,,24,,42,,0,,6,,10,,,,,,,,,,168393,1045,5.681,3,5,22,11,0,8.09,52,35,0,20,15,0,,,,,,0.478,,,,,1.1,8,100,8,8,0,1,00:00:00,100,8,8,1.75,10,1037,0.01,30.54,5,5,10,17,11,11,17,10,0,0,,2021-11-12 12:33:35
https://www.domain.com/blog/9,text/html; charset=UTF-8,200,OK,Indexable,,,50,465,,144,882,,232,,38,,0,,6,,10,,,,,,,,,,153952,885,5.114,3,2,14,5,0,3.68,48,33,0,19,14,0,,,,,,0.366,,,,,1.1,95,80,82,76,0,2,00:01:00,170.53,162,100,1.2,91,24772,0.004,62.39,9,9,7,14,6,6,13,3,3,0,,2021-11-12 12:33:41
https://www.domain.com/blog/10,text/html; charset=UTF-8,200,OK,Indexable,,,57,550,,159,950,,114,,45,,22,,6,,10,,,,,,,,,,159822,863,4.951,3,4,19,9,0,6.62,51,35,0,19,14,0,,,,,,0.273,,,,,1.1,113,92.04,108,104,0.88,1.11,00:00:07,112.39,127,113,1.51,147,33493,0.004,35.3,5,3,8,15,7,7,15,5,1,0,,2021-11-12 12:33:40
https://www.domain.com/blog/11,text/html; charset=UTF-8,200,OK,Indexable,,,46,444,,150,965,,87,,34,,0,,6,,10,,,,,,,,,,152418,605,4.067,3,2,12,5,0,3.68,41,31,0,19,14,0,,,,,,0.573,,,,,1.1,,,,,,,,,,,,12,3643,0.003,65.69,0,0,8,18,0,0,9,0,0,0,,2021-11-12 12:33:41
https://www.domain.com/blog/12,text/html; charset=UTF-8,200,OK,Indexable,,,51,484,,155,940,,55,,39,,0,,6,,10,,,,,,,,,,151302,303,3.234,3,2,9,5,0,3.68,44,34,0,19,14,0,,,,,,0.421,,,,,1.1,13,100,13,13,0,2.23,00:00:40,153.85,20,13,0.91,14,413,0.034,29.86,6,6,8,21,4,4,13,4,0,0,,2021-11-12 12:33:35
https://www.domain.com/blog/13,text/html; charset=UTF-8,200,OK,Indexable,,,49,437,,157,949,,77,,37,,0,,6,,10,,,,,,,,,,152913,739,4.659,3,2,9,5,0,3.68,40,32,0,19,14,0,,,,,,0.401,,,,,1.1,3,100,3,3,0,1,00:00:00,100,3,3,1.33,4,3003,0.001,63.06,2,1,8,18,6,6,14,6,0,0,,2021-11-12 12:33:33
https://www.domain.com/blog/14,text/html; charset=UTF-8,200,OK,Indexable,,,50,483,,156,965,,53,,38,,0,,6,,10,,,,,,,,,,165213,1561,7.345,3,2,14,5,0,3.68,47,33,0,19,14,0,,,,,,0.582,,,,,1.1,6,83.33,6,5,0,2.17,00:00:24,183.33,11,6,0.82,1,1793,0.001,69.49,8,3,8,19,6,5,13,6,0,0,,2021-11-12 12:33:33
https://www.domain.com/blog/15,text/html; charset=UTF-8,200,OK,Indexable,,,66,609,,63,396,,0,,54,,0,,6,,10,,,,,,,,,,163165,321,3.051,3,2,9,5,0,3.68,36,30,0,19,14,0,,,,,,0.442,,,,,1.1,2,50,2,1,0,1,00:00:00,100,2,2,1,1,43,0.023,42.33,0,0,7,15,0,0,9,0,0,0,,2021-11-12 12:33:40
https://www.domain.com/blog/16,text/html; charset=UTF-8,200,OK,Indexable,,,46,421,,156,945,,106,,34,,0,,6,,10,,,,,,,,,,153457,665,4.483,3,2,9,5,0,3.68,42,33,0,19,14,0,,,,,,0.482,,,,,1.1,27,96.3,27,26,0,1.41,00:01:12,137.04,37,27,1.24,43,11403,0.004,56.72,8,5,7,14,7,6,15,4,2,0,,2021-11-12 12:33:26
https://www.domain.com/blog/17,text/html; charset=UTF-8,200,OK,Indexable,,,53,505,,148,910,,179,,41,,0,,6,,10,,,,,,,,,,153629,870,5.035,3,2,13,5,0,3.68,47,33,0,19,14,0,,,,,,0.497,,,,,1.1,15,93.33,14,14,0,1.33,00:00:03,113.33,17,15,1.11,6,2483,0.002,33.57,4,4,8,17,1,1,10,1,0,0,,2021-11-12 12:33:25
https://www.domain.com/blog/18,text/html; charset=UTF-8,200,OK,Indexable,,,57,554,,140,850,,335,,45,,0,,6,,10,,,,,,,,,,151061,816,4.984,3,2,12,5,0,3.68,45,33,0,19,14,0,,,,,,0.449,,,,,1.1,463,88.34,413,409,0.43,1.16,00:00:39,113.82,527,463,1.47,485,47967,0.01,25.82,16,15,8,23,16,16,18,12,4,0,,2021-11-12 12:33:38
https://www.domain.com/blog/19,text/html; charset=UTF-8,200,OK,Indexable,,,57,536,,153,931,,103,,45,,0,,6,,10,,,,,,,,,,155979,938,5.21,3,5,21,11,0,8.09,48,33,0,19,14,0,,,,,,0.284,,,,,1.1,1566,89.08,1420,1395,0.32,1.23,00:00:41,122.16,1913,1594,1.55,2018,72853,0.028,18.73,2,2,9,19,8,8,15,8,0,0,,2021-11-12 12:33:30
https://www.domain.com/blog/20,text/html; charset=UTF-8,200,OK,Indexable,,,59,555,,159,1015,,39,,47,,0,,6,,10,,,,,,,,,,154416,551,3.867,3,2,9,5,0,3.68,46,34,0,19,14,0,,,,,,0.568,,,,,1.1,6,83.33,5,5,0,1.17,00:00:00,100,6,6,1.33,3,2317,0.001,49.73,9,9,8,22,7,5,13,4,3,0,,2021-11-12 12:33:23
https://www.domain.com/blog/21,text/html; charset=UTF-8,200,OK,Indexable,,,39,348,,155,928,,81,,27,,0,,6,,10,,,,,,,,,,155893,734,4.506,3,2,9,5,0,3.68,44,34,0,19,14,0,,,,,,0.481,,,,,1.1,7,100,7,7,0,11.29,00:06:40,185.71,13,8,0.69,6,612,0.01,45.6,11,11,8,23,6,6,13,2,4,0,,2021-11-12 12:33:30
https://www.domain.com/blog/22,text/html; charset=UTF-8,200,OK,Indexable,,,56,549,,141,908,,11,,44,,0,,6,,10,,,,,,,,,,156412,632,4.145,3,2,9,5,0,3.68,42,33,0,19,14,0,,,,,,0.385,,,,,1.1,1,100,1,1,0,1,00:00:00,100,1,1,2,0,1298,0,59.25,12,12,8,22,6,6,13,2,4,0,,2021-11-12 12:33:35
https://www.domain.com/blog/23,text/html; charset=UTF-8,200,OK,Indexable,,,40,367,,155,924,,98,,28,,0,,6,,10,,,,,,,,,,153662,722,4.574,3,2,13,5,0,3.68,45,32,0,19,14,0,,,,,,0.716,,,,,1.1,15,93.33,15,14,0,3.33,00:03:16,206.67,31,15,0.63,16,19270,0.001,47.34,11,5,8,20,12,10,16,12,0,0,,2021-11-12 12:33:39
https://www.domain.com/blog/24,text/html; charset=UTF-8,200,OK,Indexable,,,63,594,,74,479,,0,,51,,0,,6,,10,,,,,,,,,,160125,787,4.763,3,2,9,5,0,3.68,40,32,0,19,14,0,,,,,,0.307,,,,,1.1,9,77.78,9,7,0,2.56,00:03:50,144.44,13,9,0.83,6,440,0.014,40.45,0,0,8,17,1,1,10,1,0,0,,2021-11-12 12:33:32
https://www.domain.com/blog/25,text/html; charset=UTF-8,200,OK,Indexable,,,46,438,,158,979,,86,,34,,0,,6,,10,,,,,,,,,,151308,332,3.245,3,2,9,5,0,3.68,44,34,0,19,14,0,,,,,,0.61,,,,,1.1,12,83.33,11,10,0,2.17,00:00:33,175,21,14,1.63,14,5966,0.002,58.84,0,0,8,18,1,1,10,1,0,0,,2021-11-12 12:33:27
https://www.domain.com/blog/26,text/html; charset=UTF-8,200,OK,Indexable,,,39,371,,143,872,,155,,27,,0,,6,,10,,,,,,,,,,152343,910,5.347,3,2,15,5,0,3.68,46,32,0,19,14,0,,,,,,0.481,,,,,1.1,26,96.15,26,25,0,1.31,00:00:12,130.77,34,28,1.71,18,19343,0.001,19.05,12,12,7,15,7,7,13,3,4,0,,2021-11-12 12:33:40
https://www.domain.com/blog/27,text/html; charset=UTF-8,200,OK,Indexable,,,59,539,,139,835,,0,,47,,0,,6,,10,,,,,,,,,,171367,1425,6.573,3,6,26,12,0,8.82,54,34,0,21,16,0,,,,,,0.344,,,,,1.1,5,60,4,3,0,1.2,00:02:03,120,6,5,1.17,4,1601,0.003,61.89,1,1,10,21,4,4,13,3,0,0,,2021-11-12 12:33:24
https://www.domain.com/blog/28,text/html; charset=UTF-8,200,OK,Indexable,,,79,747,,85,547,,0,,67,,0,,6,,10,,,,,,,,,,152535,324,3.247,3,5,16,11,0,8.09,38,31,0,20,15,0,,,,,,0.526,,,,,1.1,6,0,4,0,0,1,00:00:00,100,6,6,1.67,0,70,0,40.1,13,13,8,17,6,6,13,2,4,0,,2021-11-12 12:33:28
https://www.domain.com/blog/29,text/html; charset=UTF-8,200,OK,Indexable,,,81,750,,69,446,,0,,69,,0,,6,,10,,,,,,,,,,157083,451,3.727,3,2,9,5,0,3.68,36,30,0,20,15,0,,,,,,0.387,,,,,1.1,,,,,,,,,,,,8,1643,0.005,20.73,1,1,8,17,2,2,11,2,0,0,,2021-11-12 12:33:34
https://www.domain.com/blog/30,text/html; charset=UTF-8,200,OK,Indexable,,,79,735,,75,497,,0,,67,,0,,6,,10,,,,,,,,,,147165,549,4.165,3,2,9,5,0,3.68,40,32,0,19,14,0,,,,,,0.479,,,,,1.1,1,100,1,1,0,1,00:00:00,100,1,1,1,0,72,0,24.94,1,1,8,18,2,1,10,2,0,0,,2021-11-12 12:33:21
https://www.domain.com/blog/31,text/html; charset=UTF-8,200,OK,Indexable,,,76,721,,64,430,,0,,64,,0,,6,,10,,,,,,,,,,176017,1138,5.145,3,2,9,5,0,3.68,40,32,0,19,14,0,,,,,,0.471,,,,,1.1,25,100,25,25,0,1,00:00:00,100,25,25,1.56,9,1021,0.009,27.85,13,13,8,23,6,6,13,2,4,0,,2021-11-12 12:33:31
https://www.domain.com/blog/32,text/html; charset=UTF-8,200,OK,Indexable,,,59,560,,139,869,,43,,47,,0,,6,,10,,,,,,,,,,151245,1694,8.277,3,2,9,5,0,3.68,38,31,0,19,14,0,,,,,,0.418,,,,,1.1,,,,,,,,,,,,0,19,0,25.42,13,13,8,23,6,6,13,2,4,0,,2021-11-12 12:33:41
https://www.domain.com/blog/33,text/html; charset=UTF-8,200,OK,Indexable,,,51,484,,62,398,,0,,39,,0,,6,,10,,,,,,,,,,148148,502,3.965,3,2,9,5,0,3.68,38,31,0,19,14,0,,,,,,0.455,,,,,1.1,3,66.67,2,2,0,1,00:00:00,100,3,3,1.67,2,1796,0.001,44.59,0,0,8,18,0,0,9,0,0,0,,2021-11-12 12:33:23
https://www.domain.com/blog/34,text/html; charset=UTF-8,200,OK,Indexable,,,76,716,,151,935,,23,,64,,0,,6,,10,,,,,,,,,,159970,517,3.695,3,3,12,6,0,4.41,44,34,0,19,14,0,,,,,,0.43,,,,,1.1,1,100,1,1,0,1,00:00:00,100,1,1,1,3,454,0.007,23.95,0,0,8,17,1,1,9,0,0,0,,2021-11-12 12:33:28
https://www.domain.com/blog/35,text/html; charset=UTF-8,200,OK,Indexable,,,69,649,,80,534,,0,,57,,0,,6,,10,,,,,,,,,,172107,1098,5.364,3,5,16,12,0,8.82,44,34,0,19,14,0,,,,,,0.45,,,,,1.1,1,0,1,0,0,1,00:00:00,100,1,1,2,1,82,0.012,31.27,1,1,8,17,1,1,9,0,0,0,,2021-11-12 12:33:40
https://www.domain.com/blog/36,text/html; charset=UTF-8,200,OK,Indexable,,,49,453,,93,547,,19,,37,,0,,6,,10,,,,,,,,,,160297,453,3.572,3,13,34,28,0,20.59,44,34,0,20,15,0,,,,,,0.333,,,,,1.1,79,92.41,75,73,1.27,1.18,00:00:24,116.46,92,79,1.47,81,4742,0.017,47.92,12,8,8,23,25,13,18,24,0,0,,2021-11-12 12:33:34
https://www.domain.com/blog/37,text/html; charset=UTF-8,200,OK,Indexable,,,56,539,,57,339,,14,,44,,0,,6,,10,,,,,,,,,,162257,331,3.14,3,7,21,16,0,11.76,45,35,0,20,15,0,,,,,,0.36,,,,,1.1,18,5.56,18,1,0,1.06,00:00:00,100,18,18,2,1,410,0.002,69.14,0,0,9,20,2,2,11,1,0,0,,2021-11-12 12:33:38
https://www.domain.com/blog/38,text/html; charset=UTF-8,200,OK,Indexable,,,62,575,,70,450,,0,,50,,0,,6,,10,,,,,,,,,,162945,194,2.57,3,2,9,5,0,3.68,38,31,0,20,15,0,,,,,,0.609,,,,,1.1,,,,,,,,,,,,0,49,0,27.14,0,0,8,17,1,1,10,1,0,0,,2021-11-12 12:33:32
https://www.domain.com/blog/39,text/html; charset=UTF-8,200,OK,Indexable,,,103,987,,86,571,,0,,91,,0,,6,,10,,,,,,,,,,147937,228,3.047,3,2,9,5,0,3.68,40,32,0,20,15,0,,,,,,0.506,,,,,1.1,206,90.78,195,187,0,1.84,00:00:53,154.85,319,210,1.02,291,41300,0.007,12.33,3,2,8,18,3,3,12,3,0,0,,2021-11-12 12:33:29
https://www.domain.com/blog/40,text/html; charset=UTF-8,200,OK,Indexable,,,58,542,,46,301,,0,,46,,0,,6,,10,,,,,,,,,,166903,249,2.655,3,2,12,5,0,3.68,44,32,0,20,15,0,,,,,,0.513,,,,,1.1,3,66.67,2,2,0,1,00:00:00,100,3,3,2,0,53,0,38.08,0,0,8,16,3,3,12,2,0,0,,2021-11-12 12:33:31
https://www.domain.com/blog/41,text/html; charset=UTF-8,200,OK,Indexable,,,58,545,,46,306,,0,,46,,0,,6,,10,,,,,,,,,,151802,276,3.036,3,2,12,5,0,3.68,43,32,0,20,15,0,,,,,,0.465,,,,,1.1,,,,,,,,,,,,0,15,0,58.13,2,1,8,16,3,2,11,2,0,0,,2021-11-12 12:33:37
